speaker_id,recording_id,geometry,unique_cutpoint_count,inside_phone_count,inside_phone_rate,depth_gt_20ms_count,depth_gt_50ms_count,depth_gt_100ms_count,depth_gt_20ms_rate,depth_gt_50ms_rate,depth_gt_100ms_rate,edge_occurrence_count,edge_inside_phone_count,edge_inside_phone_rate,edge_depth_gt_20ms_count,edge_depth_gt_50ms_count,edge_depth_gt_100ms_count,edge_depth_gt_20ms_rate,edge_depth_gt_50ms_rate,edge_depth_gt_100ms_rate,eligible_target_speech_sec,retained_target_speech_sec,speech_coverage,emitted_audio_sec,clip_count,mean_clip_duration_sec,geometry_fingerprint,vad_observation_count,vad_timestamp_sha256,vad_probability_sha256,candidate_cutpoint_sha256,selected_clip_sha256,workdir
s04,s0402a,current_A,76,12,0.15789473684210525,8,2,0,0.10526315789473684,0.02631578947368421,0.0,78,13,0.16666666666666666,9,2,0,0.11538461538461539,0.02564102564102564,0.0,267.10904999999997,160.7613339999998,0.6018565600828569,183.37599999999998,39,4.701948717948717,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,75323,60625c14003541d499a696ba1494f4de89b1bf88d4c33adb1646b780df065218,5038284ae3713b944154e74b58498d04a27958ac0bf725741374b33412336cad,dda4f2b322b8885d65c743213ebb3f6b3fafc860657a9e84ae12fa7d23a52dd0,38a1b9deb6ff05b8e8a73466f7d9f06c5ae98e94888707fb1510dc1f1925014c,/tmp/buckeye_slicer_current_A_xi5gy3jm
s04,s0402a,proper_D,70,10,0.14285714285714285,4,0,0,0.05714285714285714,0.0,0.0,72,11,0.1527777777777778,5,0,0,0.06944444444444445,0.0,0.0,267.10904999999997,147.48464999999996,0.5521514527493545,168.72799999999995,36,4.6868888888888875,b35b56fbf50e01487bef7f59ef870fe839ea7b8d3f84afb9014d7c5503a3e4dc,75323,974f09ecce0895aa4a6ada9870d93842400b140fdcee28ee48652d4fd5cd1ad6,965db0d3dcd9d7928282d28429b30ec39920fd2ee3fb3b1269025b6fc745add1,3a40f596642d3d972613dc1f6b9ef435b268ad233c3ddb5b1776bf2485d05180,ea6f30abb59f638630fd1ce1971abcb8041337ffd1a7489a83247d2e4a2afe02,/tmp/buckeye_slicer_proper_D_kae9m0js
s04,s0402b,current_A,70,7,0.1,4,0,0,0.05714285714285714,0.0,0.0,72,8,0.1111111111111111,4,0,0,0.05555555555555555,0.0,0.0,265.910721,180.7803320000001,0.6798534911271971,209.8959999999999,36,5.830444444444442,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,71152,9c6af596c2cb7670a365616ad97d1bf4a5886606090b60e7945757a123914c47,ad4333a2e79f54b9031eb1a18a030e74d1f2541d4f84877c78545024ebe1c8cf,d49e2c1833aaa81f79327130b2e9a3a6cf1f4c1c863887871af3047d77786ed3,7138f9eb42a17019be1ce5513179263a13d53b3fb2931b6102b8dd29deebffc4,/tmp/buckeye_slicer_current_A_fvclnpnf
s04,s0402b,proper_D,67,3,0.04477611940298507,2,1,1,0.029850746268656716,0.014925373134328358,0.014925373134328358,70,3,0.04285714285714286,2,1,1,0.02857142857142857,0.014285714285714285,0.014285714285714285,265.910721,176.0375280000001,0.6620174144840143,205.34400000000025,35,5.866971428571436,b35b56fbf50e01487bef7f59ef870fe839ea7b8d3f84afb9014d7c5503a3e4dc,71152,3eb5e54e465cc7fdf7c73f9bc772a165fa4821efb5b673f51bcd5b5f306f29e3,c1b0034c3b81d8fe40433d660fa5fb16f7337c759d4543671ec806420af8fbdf,f0d7c5d860aaea29c60081f9371bded60d22e5568d5d9f06a0dc7d8f55e4208b,e1516a1e9ffb618a1f8b0a596adaeb704ebfd927d9a46e8de55561da4d893805,/tmp/buckeye_slicer_proper_D_zx30g5mu
s04,s0403a,current_A,82,10,0.12195121951219512,4,1,0,0.04878048780487805,0.012195121951219513,0.0,84,11,0.13095238095238096,4,1,0,0.047619047619047616,0.011904761904761904,0.0,278.21848800000015,181.64005700000007,0.6528683924125127,207.60000000000008,42,4.942857142857145,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,75231,003026da8901a7a9fd55a2bbde9f3d8b269ea497930c92dfe05aa548c9c2f5d8,f039fd94ad46858b7b382b662d0dfa8be98ae6f0e4d70e0ff8cea2b52041efba,4eb0f7f0cea9cfb99297fb9782d86951fa55fe8dd39ec57d6f5561aab07cd42f,1cefe801f5ab98d168ba94280763f39a8602b1a7c3cc156d5ad83eb55e63e7fb,/tmp/buckeye_slicer_current_A_qmmubf3o
s04,s0403a,proper_D,82,8,0.0975609756097561,3,1,0,0.036585365853658534,0.012195121951219513,0.0,84,8,0.09523809523809523,3,1,0,0.03571428571428571,0.011904761904761904,0.0,278.21848800000015,180.46618500000005,0.6486491472845614,207.00800000000007,42,4.928761904761906,b35b56fbf50e01487bef7f59ef870fe839ea7b8d3f84afb9014d7c5503a3e4dc,75231,1e9d6a0ecc556be7cd9ec33ff996ae1cc9b0ee21ac46e6d03d611bad8b6d54fb,2a0fdb1a1f635dc7c9bfd15b43dd6781715da4beaa46fbae7b7b2538679c6cbc,904f29a5773cd5fce7af61e893d7fc622e176582ab8461a00bddcf9a411027d9,7cf1a039bfb52b84bde3653c3cffe9bfaa26909d2ace785447c4b6dddf004cc4,/tmp/buckeye_slicer_proper_D_p9snn7o6
s04,s0403b,current_A,71,13,0.18309859154929578,8,2,0,0.11267605633802817,0.028169014084507043,0.0,74,14,0.1891891891891892,9,3,0,0.12162162162162163,0.04054054054054054,0.0,247.76005400000017,147.90123600000015,0.5969535185845578,172.072,37,4.650594594594595,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,67202,18e83db2407026af35ca9002e1086b2e504bdc088187f68d93cde232dd79e9ca,ea62b5356ee08986eca7ff8e55d5e30342d5393df320707d9dee6d1788d0c5dc,3a4b00efc899419ce2c697823f1b4b3fefa026932160e9d3387b4a8a30535a51,01f22c3ef67bd7abfa8c3b2049be25b6d24741daec3a2c3b6b8ee17c65f847f9,/tmp/buckeye_slicer_current_A_o03_rffr
s04,s0403b,proper_D,74,14,0.1891891891891892,5,1,0,0.06756756756756757,0.013513513513513514,0.0,78,15,0.19230769230769232,5,1,0,0.0641025641025641,0.01282051282051282,0.0,247.76005400000017,152.20448600000012,0.6143221376598506,178.0,39,4.564102564102564,b35b56fbf50e01487bef7f59ef870fe839ea7b8d3f84afb9014d7c5503a3e4dc,67202,1ea1648ca72afa5a25677c9cff573463283d17e484b1891b5013fba0e91d869e,67d6686e161fed2d92639ba1a7cc53bc1fcfdbca71aacba5f0d29e8baf7d168c,30b5f6f0dd1b5e833bd686034c457f23da4c61a22de65bc97ec30a73041c41a4,2dbe1781700a29de891d4572eca63185471cac254235b6614524bd1eae1a31a1,/tmp/buckeye_slicer_proper_D_vg1c5tbs
s05,s0501a,current_A,66,4,0.06060606060606061,2,0,0,0.030303030303030304,0.0,0.0,68,4,0.058823529411764705,2,0,0,0.029411764705882353,0.0,0.0,249.91086399999998,150.28191399999992,0.6013420609037626,172.83999999999972,34,5.083529411764697,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,76716,af2ce64debdb09338d0c7d141047094c0a583c53c84db29267fefa246457a10e,5c412377da3dfe0ac4f7c3da8c85e2f0946f465fc9d7f250ffbec5a3468eea6e,a4eeed118fd44d51753d842cc9558fcd4ed3368828a6c54b55110db072f2a2fa,e3ef52c20cef80d46472821f4db9a679113b49e65f250b06b6ee77d685964a25,/tmp/buckeye_slicer_current_A_y29tl4zd
s05,s0501a,proper_D,57,3,0.05263157894736842,2,1,0,0.03508771929824561,0.017543859649122806,0.0,58,3,0.05172413793103448,2,1,0,0.034482758620689655,0.017241379310344827,0.0,249.91086399999998,127.96057699999992,0.51202486739432,148.67999999999998,29,5.126896551724137,b35b56fbf50e01487bef7f59ef870fe839ea7b8d3f84afb9014d7c5503a3e4dc,76716,7d682324af30cff8b0d28fecd7b88ec709e8067f216ca547bf5e2b4289a96acf,d59a9a1a63a54a3d7f2e74ec18ffcf24436465e26ebbcf8d06ca1c6778590dac,e169f6533392fa29aaa2172201a95ecbd30cef8bc9ea348f7181dfd589335023,d48b45ac0a8825480327cb32a43e9212b1c13fbdf0275bd5ccea8a12c671d0e4,/tmp/buckeye_slicer_proper_D_5dv_gszl
s05,s0503a,current_A,68,4,0.058823529411764705,3,0,0,0.04411764705882353,0.0,0.0,68,4,0.058823529411764705,3,0,0,0.04411764705882353,0.0,0.0,226.58320099999995,127.03871599999995,0.5606713800463962,146.16799999999986,34,4.299058823529408,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,75075,e4c395f41a926cb7891b6c3440cef6848868037cc491ff3d434db4888520d1bd,778f4bf74a41f69aa413579547f51cde26ac16b79d639314e09db301b100670f,d465259730179749629749a74c6a83a5f9e5c92d6efc361e4a7de5100f0dc0b4,4e6c4dc4c63340246827b1e39de1ec8b759330853f721c78cdcc4ded0ddf8886,/tmp/buckeye_slicer_current_A_66gcsmnz
s05,s0503a,proper_D,62,4,0.06451612903225806,3,1,0,0.04838709677419355,0.016129032258064516,0.0,62,4,0.06451612903225806,3,1,0,0.04838709677419355,0.016129032258064516,0.0,226.58320099999995,115.92293999999991,0.5116131270473133,133.52000000000004,31,4.30709677419355,b35b56fbf50e01487bef7f59ef870fe839ea7b8d3f84afb9014d7c5503a3e4dc,75075,a2f6cc0d12e43172b2de227e90fcd9beb2c8fd417c82bfdc451aa3326b005706,3aa9c0bc88b3b17b2b1e2482d21c22075220a1118fdb38d6420cd9a32243eb9e,66adfbe79509ee8d2bd6ee70a856c96afcab49632e332ed8a97356b127e55b78,dce5de05e0f280ecfdae0a75c18d5a82b3498d5a5adf3d70aadceca08e02bb17,/tmp/buckeye_slicer_proper_D_6u_1sors
s05,s0504a,current_A,23,1,0.043478260869565216,0,0,0,0.0,0.0,0.0,24,2,0.08333333333333333,0,0,0,0.0,0.0,0.0,73.6838530000001,48.67168100000001,0.6605474472134342,55.57600000000001,12,4.631333333333334,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,31116,5782a0bf177592041d9a4446231d9ec6d591d002f579457ba90ffe7693bd694b,7b112cadc28f70ecd1bbe847e85947eed7c227d564c6a69679a4f795748dca6f,2e3aee6991471173f3d7435a4c61415c292daff8b30c0116ff99d52f7d8e5497,ccb50283d9d10cded4f494d3bd511aef4489f32f1c09cbdeb51d24b659248fef,/tmp/buckeye_slicer_current_A_9480oicy
s05,s0504a,proper_D,19,0,0.0,0,0,0,0.0,0.0,0.0,20,0,0.0,0,0,0,0.0,0.0,0.0,73.6838530000001,41.67528800000001,0.5655959386380074,47.88799999999999,10,4.788799999999999,b35b56fbf50e01487bef7f59ef870fe839ea7b8d3f84afb9014d7c5503a3e4dc,31116,baa785e8bd895c816c8a326864b4ee46a51653f8fddc4a5faeb377d78f177458,6bec10c65a09f577bc7927846abd8f61dba552e619b7b8b822bb03e84386fb25,81d6aba8ec9583c9bdd37b9922422717a0629f24a5afe2c7d499f95fd69c2f88,e0ee6f13a539ab26b01b94bd7247d73f595063c0bba04b4cd1202b4356c54d19,/tmp/buckeye_slicer_proper_D_odxbqc1m
s06,s0601a,current_A,84,17,0.20238095238095238,8,1,0,0.09523809523809523,0.011904761904761904,0.0,84,17,0.20238095238095238,8,1,0,0.09523809523809523,0.011904761904761904,0.0,245.50644200000008,175.6110109999996,0.7153010306751932,189.3439999999997,42,4.508190476190469,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,75124,023d3a80d5ecc488edbaebe60c3d9ba24044951d0425960285743c3ae27e8c2d,a18bc7ea177f69356e16aaf971a8801e9a6fa9a052e2821a8db7fbf638abbe31,3b307fb90a06c2859463ea6b8cb88b5b928c86620ac0b0664b6e094a6bb0665e,3e8715a17cb41d0e47750d0e6d5d5793ef45e6dad65d86ef590db54578311a7b,/tmp/buckeye_slicer_current_A_4f2wp9wh
s06,s0601a,proper_D,74,13,0.17567567567567569,6,0,0,0.08108108108108109,0.0,0.0,74,13,0.17567567567567569,6,0,0,0.08108108108108109,0.0,0.0,245.50644200000008,155.95967599999994,0.6352569599782636,169.1920000000003,37,4.572756756756765,b35b56fbf50e01487bef7f59ef870fe839ea7b8d3f84afb9014d7c5503a3e4dc,75124,147ffaaad4fe4cd904772cba074c98cd95e4b5cd37685941c89879f3b86110a3,31b39f55ba00bdbba6e37a2c9c0f4aef52596b9dc93005ed7963118e03f55e66,688c46ef1e7c0911172fb21b7e60e229ca211ac50229fb2849030d129a168a9a,1dadcabbad545c3f15573b000f343861f037e920833ad0e4c7e1d37e56786961,/tmp/buckeye_slicer_proper_D_thi14uhs
s06,s0602a,current_A,84,16,0.19047619047619047,9,4,0,0.10714285714285714,0.047619047619047616,0.0,84,16,0.19047619047619047,9,4,0,0.10714285714285714,0.047619047619047616,0.0,258.45341200000007,178.651529,0.6912330064344439,190.07999999999987,42,4.525714285714282,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,76098,ab7f54c779e419f757c17822597025f62a3e8dedd722045b495a1d208d666541,edeca8336e7149dca45f3087869dbf8f59b5a210d2d8cd6d9dbcadbf39ead91d,aa6c0e18004cd6ee543ad8080b5c448b59ec28849142651678351d781a518092,0ac0a3d5552d8ede8561964eda86cd1e671546aee9f6b86f56e07e47e0d2e4e6,/tmp/buckeye_slicer_current_A_vj0clndm
s06,s0602a,proper_D,80,14,0.175,7,1,0,0.0875,0.0125,0.0,80,14,0.175,7,1,0,0.0875,0.0125,0.0,258.45341200000007,173.46661800000007,0.6711717081142655,184.5039999999999,40,4.612599999999998,b35b56fbf50e01487bef7f59ef870fe839ea7b8d3f84afb9014d7c5503a3e4dc,76098,1b9e446f1b6136e2ce89636656a32a8a86ad8fa21f560a2012478e13f042c066,e5ef482fd2e64523fe87c98a47765c48f3fc9b3556d34ef374683fa6a2f0eefd,3483830a1ff3235d12492e2c6a6fe6c3c52b547c5b5d7bdadb54fffdbe39939d,8e7033ba7da80688731a44253512a45a9dea47c9c9e7c7731f620329af026fec,/tmp/buckeye_slicer_proper_D_ala65iko
s06,s0602b,current_A,78,4,0.05128205128205128,3,1,0,0.038461538461538464,0.01282051282051282,0.0,78,4,0.05128205128205128,3,1,0,0.038461538461538464,0.01282051282051282,0.0,244.09602899999965,150.31945699999991,0.6158209849452329,171.26399999999984,39,4.391384615384611,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,70362,60b74d0c5dc9574f7d1a583607efc2aa68432c15b6f95177ce8c019b2c37c825,06f0854765cd64f7c95d71a06784d985660f6814c12619ae6f177b3397af6863,50a5994e3d6f48ccaf396cc77f9417c77db4cb57a19eb394437048c00a946de3,ff55f5fbe148d4264965f79da1bf88ecaa3200ddabccc878bf688fd56265e40a,/tmp/buckeye_slicer_current_A_ujfxbu4h
s06,s0602b,proper_D,74,2,0.02702702702702703,2,1,0,0.02702702702702703,0.013513513513513514,0.0,74,2,0.02702702702702703,2,1,0,0.02702702702702703,0.013513513513513514,0.0,244.09602899999965,140.25838399999992,0.5746033009000737,160.06399999999982,37,4.326054054054049,b35b56fbf50e01487bef7f59ef870fe839ea7b8d3f84afb9014d7c5503a3e4dc,70362,c13f8eb030f5d1b481155b4d070299261f19d08d05303c960a8cfa98f37c7b01,0fd3067d5704cb132d4b8a37f68952ee31ae8bb8b1f6ffd429706ef9e1729dff,772a57ab65d555bde499782c8198f5a63033276ded2799046db3cd3083c19a72,0c4923ba490c32112e8d77743c05b16f1fbd38144a89372f99c3dc7c00a62d5c,/tmp/buckeye_slicer_proper_D_hr4buz47
s06,s0603a,current_A,8,0,0.0,0,0,0,0.0,0.0,0.0,8,0,0.0,0,0,0,0.0,0.0,0.0,31.913417000000013,17.986055000000004,0.5635891324329199,20.89599999999999,4,5.2239999999999975,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,10134,a200c3455ec4f6aff688ad056700dd1853b541b0fe501fb0a905e4c8c991ceb0,52a4239fe025e9de54d9000bee6897774122c5d835b5ddd22c0044ae66949ab0,2830a5ea026e4b3ea232d9bf413349a639f42f79bf0ff7d97493c11cd4ed3ba1,04aa5acff6ff3ef70511da2492ff627b870f3efb35ad866c531b583ba1d52c5b,/tmp/buckeye_slicer_current_A_r0ml8438
s06,s0603a,proper_D,8,0,0.0,0,0,0,0.0,0.0,0.0,8,0,0.0,0,0,0,0.0,0.0,0.0,31.913417000000013,17.986055000000004,0.5635891324329199,20.975999999999992,4,5.243999999999998,b35b56fbf50e01487bef7f59ef870fe839ea7b8d3f84afb9014d7c5503a3e4dc,10134,cfb83c9c9c72a77d6ab85d8f70d5789447131040c7827dd4c54af86179e1ce93,13c0a41b2aff4128c3a31afee77ca9bca4b59674dfc0b2e14ae9452c8dbda29f,4243a07487bfc1830d7e692c87b5110aa726699dc5630e6e14fbfd0b4f64b637,5a244e637f2418300b3c12ae1b2e0a5ad4ea023f79b7c636960c6e7ce6d3d2bc,/tmp/buckeye_slicer_proper_D_wb318m0o
s07,s0701a,current_A,99,17,0.1717171717171717,5,2,0,0.050505050505050504,0.020202020202020204,0.0,114,20,0.17543859649122806,7,4,0,0.06140350877192982,0.03508771929824561,0.0,378.3523960000005,295.12341100000015,0.780022577153178,333.77599999999984,57,5.855719298245611,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,75058,5d09b802edaab2ba39231e4baf813d997a22727b1c043bac95da8cd2e220778b,0dc27595f84c5bcca29c0f9e50f0f0071bce4ad62e42839459726962c68925bb,ba7c571c0eac60f24990675a886cefb5a3ce04b930be13bcda3ad764156e1441,94239af4a6fe89a6917a12e3b59379cc833d0ad50b0c5bcdffe2677d6cf97f9b,/tmp/buckeye_slicer_current_A_q8tncouv
s07,s0701a,proper_D,88,12,0.13636363636363635,5,2,0,0.056818181818181816,0.022727272727272728,0.0,100,15,0.15,7,3,0,0.07,0.03,0.0,378.3523960000005,265.77720900000014,0.7024594314978245,301.4799999999999,50,6.0295999999999985,b35b56fbf50e01487bef7f59ef870fe839ea7b8d3f84afb9014d7c5503a3e4dc,75058,0ecc6cb7d8f606e46b3c5b318f82924a5bdf4abd3e55db3373ef99e54cba57b6,5e82f47be750574b7cb5056af2db4e618cd82d0678118387d6a59ed95b0acdd0,d9c1abb75512d04b9feb2e570c3bc24fd1fb297fc4c171573736a67536132d88,a584f0ddf40c2450f6fa28b8ebc6d08270b36e703c1ecbd1657450b7e7b3dc3a,/tmp/buckeye_slicer_proper_D_m9p2p_ph
s07,s0701b,current_A,89,7,0.07865168539325842,1,1,0,0.011235955056179775,0.011235955056179775,0.0,106,11,0.10377358490566038,2,2,0,0.018867924528301886,0.018867924528301886,0.0,342.0425969999997,285.13177299999995,0.8336148055851658,327.0160000000001,53,6.170113207547171,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,74799,6cd1fd1289be811a52482dace06904e5fcf40428383000b43a5f336cc17031e6,3fa76d949486f1781650d97000de60000946727dcc0b0d605e868ac6a3841ad5,d6091aadd1e844c7b59567ad6e92012eeda47c56bd6c61c58168d4aa72e91d5a,e0ac8c5679d28a85e057bdb1d1236c5dffe22d16c7ab59e1d85293da5b5bcd27,/tmp/buckeye_slicer_current_A_caorwdqn
s07,s0701b,proper_D,83,3,0.03614457831325301,3,1,0,0.03614457831325301,0.012048192771084338,0.0,94,4,0.0425531914893617,4,2,0,0.0425531914893617,0.02127659574468085,0.0,342.0425969999997,269.1668969999999,0.7869396951163955,306.7359999999996,47,6.526297872340417,b35b56fbf50e01487bef7f59ef870fe839ea7b8d3f84afb9014d7c5503a3e4dc,74799,5d682e66eb73b4bda4f9075846b7fe2e20acc10c6197fd1af65554160979d62e,f518e8a85c8c28b1b0367ba0b4a7a18f5edd78064c5bc7de443542130df97003,f4dce0beec171091f92d32d73794ca427b2c5ff886e63ea65389dccd87e542a3,36aa12d15efd19942a80e7b9f423697988aa89eeee3edce232218dad2fc9697f,/tmp/buckeye_slicer_proper_D_wm1ko4eb
s07,s0702a,current_A,103,17,0.1650485436893204,14,4,1,0.13592233009708737,0.038834951456310676,0.009708737864077669,126,21,0.16666666666666666,18,7,2,0.14285714285714285,0.05555555555555555,0.015873015873015872,397.1939759999996,337.2433839999999,0.8490646998130712,380.152,63,6.03415873015873,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,72579,4416c91ac4dd249794723e7cf409bc636421da2b7adeaa0643e8e09f35f3df3e,36c279b1324bb0081a4882a012607a276e100129bdb192558a301c3ffb6c75e3,e6e58508682dc00cfc713d3fa82e8a2007eeaa89e28045dd3503e4bebb2de64b,808717d5ec9c22b8dc8c9080c3df41f8d0ceb910849ea52908f31c05136b799e,/tmp/buckeye_slicer_current_A_tb3rlz_t
s07,s0702a,proper_D,93,13,0.13978494623655913,9,5,1,0.0967741935483871,0.053763440860215055,0.010752688172043012,108,16,0.14814814814814814,11,7,2,0.10185185185185185,0.06481481481481481,0.018518518518518517,397.1939759999996,306.0756169999999,0.7705948113372197,345.49600000000004,54,6.398074074074075,b35b56fbf50e01487bef7f59ef870fe839ea7b8d3f84afb9014d7c5503a3e4dc,72579,9658dfa8f249108f8edca840c8ee9c477877a166b3c57ba11849074fd6856abc,415a9baa5e7f7fb4f5202bca88adba3208ba12521e87dbbd8911e8313306d709,d269b4a883167938506015762d13682e7e54a330c03dcfcf130e8791cd6354e7,d5c1105dabe71a4991f1312dcfb9a01db61e7ac999011f95688e515778d3cb6e,/tmp/buckeye_slicer_proper_D_zdhbxb92
s07,s0702b,current_A,97,6,0.061855670103092786,3,0,0,0.030927835051546393,0.0,0.0,116,6,0.05172413793103448,3,0,0,0.02586206896551724,0.0,0.0,356.5397469999999,312.79688400000015,0.8773128006959634,355.6960000000001,58,6.132689655172415,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,73487,aba78e1734eeeb58161ba231aff12cc98f42a3a7f72b2900292774d9ad941d01,8ba293c7d2e19c5e8529bd7b69d34e3407c08e32bca0fe5c89f6f520bb95982f,5c06638841550774073d80130fd78f4c0f60d5490c4c06dc7ddf22ba119026c2,68aef2f672704b6d052d85e8533bfe48bad1c92cff80006e41693bfdbe4e8801,/tmp/buckeye_slicer_current_A_l9owa8_g
s07,s0702b,proper_D,89,8,0.0898876404494382,3,0,0,0.033707865168539325,0.0,0.0,104,11,0.10576923076923077,4,0,0,0.038461538461538464,0.0,0.0,356.5397469999999,281.3766990000001,0.7891874647008154,319.0159999999997,52,6.134923076923071,b35b56fbf50e01487bef7f59ef870fe839ea7b8d3f84afb9014d7c5503a3e4dc,73487,e38d8e22c163eef7a53e2c473878dc8945381eac6d9956ad75149ddf1f5323db,66eb96d7752398a34d63a14d32ec090b3293763b0ca76b2a79abd2fae593cf35,d0396524f25c4eefd4ff74a3c12348b9e954b3bbe71f3c8d88bc9faac4a9d3d2,ac4074adf67647009f274fb7a48b569e1de2413dee847589fe888402d3122b11,/tmp/buckeye_slicer_proper_D_u9nkl89r
s07,s0703a,current_A,73,10,0.136986301369863,8,4,0,0.1095890410958904,0.0547945205479452,0.0,82,13,0.15853658536585366,11,6,0,0.13414634146341464,0.07317073170731707,0.0,280.4691349999997,230.7954779999996,0.8228908254022314,258.3919999999999,41,6.302243902439021,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,71590,209c665c8c280b0aa382f5cc7e869b138372dbcc9017fdd414e74932b29fd8cd,3ee4bfb843a076d50ecaa7785c29d95da4d17c9181e04a280ddaf26ce193a631,5aa2ca3ab66077c5a7cdf9457c394da6f9b24f2b9bf084daf6acb02d969ace7b,b7721740f01fdb96fc2f189596ef44f897c7e831063964bbe6986fae16c2497e,/tmp/buckeye_slicer_current_A_sg7ktxbi
s07,s0703a,proper_D,68,6,0.08823529411764706,4,2,0,0.058823529411764705,0.029411764705882353,0.0,74,7,0.0945945945945946,4,2,0,0.05405405405405406,0.02702702702702703,0.0,280.4691349999997,208.95573699999971,0.7450222178636516,233.99199999999996,37,6.324108108108107,b35b56fbf50e01487bef7f59ef870fe839ea7b8d3f84afb9014d7c5503a3e4dc,71590,554882a6c6468d30cb89f34d5bc90ad3a6355e837209f04c9c08ab86199eadd7,c6b2feb17909f2ff58743d75ffafad72163c69ad792422c4b2fdd6f8d4c28b5d,3d8558271352eebe58c45927bfd16e0e3052fafd502df971910ff8707e10de9e,510374c6465cb5015344445329c57e74c860d3355c47a3c8e35286284483e3f9,/tmp/buckeye_slicer_proper_D_fndpsa4n
s07,s0703b,current_A,81,12,0.14814814814814814,10,0,0,0.12345679012345678,0.0,0.0,90,14,0.15555555555555556,11,0,0,0.12222222222222222,0.0,0.0,311.8577019999999,253.7254759999999,0.8135937460348501,279.3919999999998,45,6.208711111111107,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,75027,3e2b70b10de215a48b8dc239d177ec5cf42dd62014b7b5c5f80ca3f4ae3d2d00,41f69d496577e1a05862ec12386fc51b2d804338e013ae3a7caa706fb32cfe7d,40de4f25d4101c1939a040f0bcd61483aebef89977eec5ae11a2c460bcb30d8c,49e14e9d1915d63425aec03362c4414ceec39e1edb2880eeb53a8bbe33b55ba8,/tmp/buckeye_slicer_current_A_a_o37k3h
s07,s0703b,proper_D,72,6,0.08333333333333333,5,1,0,0.06944444444444445,0.013888888888888888,0.0,78,6,0.07692307692307693,5,1,0,0.0641025641025641,0.01282051282051282,0.0,311.8577019999999,234.37861199999992,0.7515562722898536,257.9040000000001,39,6.61292307692308,b35b56fbf50e01487bef7f59ef870fe839ea7b8d3f84afb9014d7c5503a3e4dc,75027,0c8f2d9be0616b519e02aac713636c1eb48ca853b147e5ea0ca233d38d7facbc,b80bc9078dde780295349a340843ff87cde68e33a6b29f6140b1474fa44bbf83,421ba421599ea126aeb979b2c0888fc16b8050c63e02f511283f512e64024e3d,c84d9f267598fb0d2551e17be4ba500495813135528ddf8d2f430ac3160c36ef,/tmp/buckeye_slicer_proper_D_yosjqt9a
s07,s0704a,current_A,42,6,0.14285714285714285,2,0,0,0.047619047619047616,0.0,0.0,56,8,0.14285714285714285,3,0,0,0.05357142857142857,0.0,0.0,173.56520900000004,155.07386200000002,0.8934616729554365,178.93599999999995,28,6.390571428571427,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,30384,a205a57c9f9ed5c97324800476f7eba0c534752f1cac4f8be56ec66daec4a3e2,71391a7d93e8fcaaffe4b0677dbb3ed8f48e6ca3f794460e6656f872e1386eb5,a84211f99f64b27c1f4e7ff3f940d57d0c24b72f8cf5b9743aed32b4996b62b4,d8c6f32785ef615bdfbf4af3b51d0625a3470d6b98058e6f732ae722bbe09968,/tmp/buckeye_slicer_current_A_w_pvjm_k
s07,s0704a,proper_D,38,3,0.07894736842105263,2,0,0,0.05263157894736842,0.0,0.0,50,4,0.08,3,0,0,0.06,0.0,0.0,173.56520900000004,144.74912800000004,0.8339754771937042,168.456,25,6.738239999999999,b35b56fbf50e01487bef7f59ef870fe839ea7b8d3f84afb9014d7c5503a3e4dc,30384,167622c6740c3543d3563c2b761788076c640ae0bfd06fd2094403a519e2fc5e,de709ee584e861641c4f02bbff0cfc610e1d4bd23f26a6657dcac006505a67a8,ebad16c1f5d5f12727a4a948adf367d8884f15b02b9d6fb6b9aed4b889650921,084bbea063959444cd62a305b612d6dc743292aa844557a7fbb22a42de72d397,/tmp/buckeye_slicer_proper_D_ews_j9jt
