speaker_id,recording_id,geometry,unique_cutpoint_count,inside_phone_count,inside_phone_rate,depth_gt_20ms_count,depth_gt_50ms_count,depth_gt_100ms_count,depth_gt_20ms_rate,depth_gt_50ms_rate,depth_gt_100ms_rate,edge_occurrence_count,edge_inside_phone_count,edge_inside_phone_rate,edge_depth_gt_20ms_count,edge_depth_gt_50ms_count,edge_depth_gt_100ms_count,edge_depth_gt_20ms_rate,edge_depth_gt_50ms_rate,edge_depth_gt_100ms_rate,eligible_target_speech_sec,retained_target_speech_sec,speech_coverage,emitted_audio_sec,clip_count,mean_clip_duration_sec,geometry_fingerprint,policy_fingerprint,vad_observation_count,vad_timestamp_sha256,vad_probability_sha256,candidate_cutpoint_sha256,selected_cutpoint_sha256,selected_clip_sha256,elapsed_sec,workdir,vad_compute_count,feature_bundle_id,vad_compute_sec,policy_eval_sec
s03,s0301a,librosa_common_packer,0,0,,0,0,0,,,,0,0,,0,0,0,,,,152.70144000000008,0.0,0.0,0,0,,cae603e8994aa27bad3adc4ad45aeee24bad4b0ae8d44dae4039b990f80f3344,cae603e8994aa27bad3adc4ad45aeee24bad4b0ae8d44dae4039b990f80f3344,0,external,external,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0.008024,,0,,0.006687928998871939,0.00011567900037334766
s03,s0301a,pydub_native,0,0,,0,0,0,,,,0,0,,0,0,0,,,,152.70144000000008,0.0,0.0,0,0,,56ae886fef9194ba26b538029df1970c39b376d3bcf9ab207000282237b12a76,56ae886fef9194ba26b538029df1970c39b376d3bcf9ab207000282237b12a76,0,external,external,f14a48c93dba871f90fda505f5fed5914a8bf7f1ae36bbcd83b8f940b5727cb9,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,2.787844,,0,,2.786168953000015,0.0
s03,s0301a,pydub_common_packer,0,0,,0,0,0,,,,0,0,,0,0,0,,,,152.70144000000008,0.0,0.0,0,0,,636ff9edba49c17674955c7cb477e8c122f8993b87552f0f10eeed182cdea669,636ff9edba49c17674955c7cb477e8c122f8993b87552f0f10eeed182cdea669,0,external,external,f14a48c93dba871f90fda505f5fed5914a8bf7f1ae36bbcd83b8f940b5727cb9,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,2.762909,,0,,2.7610427799991157,0.0002311750013177516
s03,s0301a,ffmpeg_native,2,0,0.0,0,0,0,0.0,0.0,0.0,24,0,0.0,0,0,0,0.0,0.0,0.0,152.70144000000008,83.6674100000001,0.5479150032900807,95.80799999999995,12,7.9839999999999955,60e074db59ee0cb1cb957c607f1ce8bcfeb21c64565f6433742126053f2d145b,60e074db59ee0cb1cb957c607f1ce8bcfeb21c64565f6433742126053f2d145b,0,external,external,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,9f328f63735d807aa50b6d2a38e2bebd2c78f090c25f2e7f52bd7532a8077067,c3a425198333702fb9326ea43f6771769db28be6795d50adb341eb403e572b67,0.995589,,0,,0.9935308120002446,0.0
s03,s0301a,ffmpeg_common_packer,0,0,,0,0,0,,,,0,0,,0,0,0,,,,152.70144000000008,0.0,0.0,0,0,,86c18885bc0b0cb2ab27eb66092a36e2f889f153de323101f58c45146f8a6bf9,86c18885bc0b0cb2ab27eb66092a36e2f889f153de323101f58c45146f8a6bf9,0,external,external,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0.899138,,0,,0.8971608539941371,0.0001457739999750629
s04,s0401b,O0_4,74,4,0.05405405405405406,2,1,0,0.02702702702702703,0.013513513513513514,0.0,76,5,0.06578947368421052,3,2,0,0.039473684210526314,0.02631578947368421,0.0,297.30200100000025,171.6239049999999,0.5772712744035643,199.82400000000004,38,5.258526315789474,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,7742f46ba78ed9fa88c087d5ec69553ce3988bd974cf12b77459f3fa28b99e2d,142145,991ec5ac27eb4a92f0999476f9153412b235a7364dc0ac5a4dbd74bc564552de,9b380e91181a592c91f5b86b4a05661f37cbafc95d83b6a1b48cd0abe79cb506,5e0847e57a2bc55db5aeb92d66eac908a6df6e3a2e88d1c6f1903e6151dac6bd,3824533ae172cee91a80760a7981153c8e9f66bb56581ff16ffea3c07fdb0279,b6c840f084e97204d1926a84f9ed06df38fba18eb7a79a108c09f1ad72e73bbb,15.778166,/tmp/buckeye_slicer_O0_4_se2h_t75,1,6edc283e8f7f40819313f59e6d8e897d,13.395394540999405,0.11072799199973815
s04,s0401b,OpenVPI_native,18,3,0.16666666666666666,2,0,0,0.1111111111111111,0.0,0.0,78,4,0.05128205128205128,3,0,0,0.038461538461538464,0.0,0.0,297.30200100000025,168.2306509999999,0.5658577824371918,194.04600000000002,39,4.975538461538462,81bfc8a91418f5fb57f706e9740eb424272b4a4ddcb1846b8684da3ed853839a,81bfc8a91418f5fb57f706e9740eb424272b4a4ddcb1846b8684da3ed853839a,0,external,external,3cfdafb03c0aca770f073c3e6f7c10614785c37de239570a3197c1c839f84cfd,c442d472aa8fd248a1bd56e300c8fd771e92345cd69d2092d76584dbadd14e55,004f28592fea8d9ca3e24ae076056ed4bf1aaac81cd8eeb5011e4618d135587c,0.03422,,0,,0.02964134000467311,0.0
s04,s0401b,OpenVPI_common_packer,2,1,0.5,1,0,0,0.5,0.0,0.0,2,1,0.5,1,0,0,0.5,0.0,0.0,297.30200100000025,4.415344999999945,0.014851380028215625,5.300000000000011,1,5.300000000000011,596c4e1f3b1b932ee36a16776e593f7e08ac618e2802b6276c42f05fca9575e3,596c4e1f3b1b932ee36a16776e593f7e08ac618e2802b6276c42f05fca9575e3,0,external,external,3cfdafb03c0aca770f073c3e6f7c10614785c37de239570a3197c1c839f84cfd,789038ab9cd17857801a8f813f949d8a4a66cb29fb7989ef0eea1bb188a57a50,128aeeb7cd32bebd17b6369deed06366d624f9bbff8c14f4c57d207a896301de,0.033262,,0,,0.028887256001326023,0.0001676619995123474
s04,s0401b,librosa_native,6,0,0.0,0,0,0,0.0,0.0,0.0,74,0,0.0,0,0,0,0.0,0.0,0.0,297.30200100000025,177.95063399999984,0.5985517534407705,209.63199999999986,37,5.665729729729726,3ba3c28759f7c857cc20e6abdd64e9978661fb557cd448315fe4197450af642f,3ba3c28759f7c857cc20e6abdd64e9978661fb557cd448315fe4197450af642f,0,external,external,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,6ecd05ec1041fc4a115b8dec67b9a187cc523d1d2725a8072bf037e77d28088d,39116bb0802288dc24b7649aa249a94a1d1c772c646014b511c9b8c544a26c76,0.022456,,0,,0.018274514004588127,0.0
s04,s0401b,librosa_common_packer,0,0,,0,0,0,,,,0,0,,0,0,0,,,,297.30200100000025,0.0,0.0,0,0,,cae603e8994aa27bad3adc4ad45aeee24bad4b0ae8d44dae4039b990f80f3344,cae603e8994aa27bad3adc4ad45aeee24bad4b0ae8d44dae4039b990f80f3344,0,external,external,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0.022847,,0,,0.01882741199551674,0.00014195100084180012
